UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type
3628,L50807,L,302.2,311.5,1588,30.6,39,0,No Failure
3629,L50808,L,302.2,311.4,1609,32.1,41,0,No Failure
3630,L50809,L,302.1,311.3,1415,44.1,43,0,No Failure
3631,L50810,L,302,311.2,1845,27.3,45,0,No Failure
3632,M18491,M,302.1,311.4,1419,36.2,47,0,No Failure
3633,L50812,L,302.1,311.3,1634,30.6,50,0,No Failure
3634,M18493,M,302.2,311.3,1521,40.6,52,0,No Failure
3635,L50814,L,302.2,311.4,1499,37.7,55,0,No Failure
3636,M18495,M,302.1,311.2,1616,35.1,57,0,No Failure
3637,L50816,L,302.2,311.4,1449,46.5,60,0,No Failure
3638,M18497,M,302.2,311.4,1626,31.6,62,0,No Failure
3639,M18498,M,302.3,311.5,1445,44.8,65,0,No Failure
3640,L50819,L,302.4,311.6,1622,35,68,0,No Failure
3641,H33054,H,302.4,311.6,1544,39.1,70,0,No Failure
3642,L50821,L,302.3,311.6,1488,41.8,75,0,No Failure
3643,L50822,L,302.3,311.6,1309,57.6,77,0,No Failure
3644,L50823,L,302.3,311.6,1784,26.4,79,0,No Failure
3645,L50824,L,302.2,311.5,1548,32.4,81,0,No Failure
3646,L50825,L,302.2,311.5,1413,43.5,83,0,No Failure
3647,M18506,M,302.2,311.5,1863,25.7,85,0,No Failure
3648,L50827,L,302.2,311.5,1427,43.8,88,0,No Failure
3649,M18508,M,302.2,311.5,1443,47,90,0,No Failure
3650,L50829,L,302.2,311.5,1481,40.4,93,0,No Failure
3651,L50830,L,302.1,311.4,1446,39.7,95,0,No Failure
3652,L50831,L,302.1,311.5,1444,44.9,97,0,No Failure
3653,M18512,M,302.1,311.5,1341,50.8,99,0,No Failure
3654,L50833,L,302.1,311.4,1518,37.4,102,0,No Failure
3655,L50834,L,302.1,311.4,1603,35.9,104,0,No Failure
3656,L50835,L,302.1,311.4,1686,30.9,106,0,No Failure
3657,M18516,M,302.1,311.5,1383,53.6,108,0,No Failure
3658,L50837,L,302.1,311.5,1477,45.4,111,0,No Failure
3659,M18518,M,302.2,311.5,1449,44.5,113,0,No Failure
3660,M18519,M,302.2,311.5,1734,25,116,0,No Failure
3661,L50840,L,302.3,311.6,1398,49.1,119,0,No Failure
3662,M18521,M,302.3,311.7,1639,36.6,121,0,No Failure
3663,M18522,M,302.3,311.7,1517,37.6,124,0,No Failure
3664,M18523,M,302.3,311.7,1442,41.7,127,0,No Failure
3665,M18524,M,302.3,311.7,1685,30.8,130,0,No Failure
3666,M18525,M,302.4,311.8,1358,50.6,133,0,No Failure
3667,M18526,M,302.3,311.6,1608,39.9,136,0,No Failure
3668,L50847,L,302.3,311.6,1665,34.3,139,0,No Failure
3669,L50848,L,302.3,311.7,1510,38.7,141,0,No Failure
3670,L50849,L,302.4,311.8,1465,40.2,143,0,No Failure
3671,L50850,L,302.3,311.7,1701,27.5,145,0,No Failure
3672,M18531,M,302.3,311.7,1486,39.6,147,0,No Failure
3673,L50852,L,302.3,311.6,1658,32.3,150,0,No Failure
3674,H33087,H,302.3,311.7,1449,44.5,152,0,No Failure
3675,L50854,L,302.2,311.5,1346,52.4,157,0,No Failure
3676,M18535,M,302.1,311.5,1866,23.1,159,0,No Failure
3677,M18536,M,302.2,311.5,1562,38,162,0,No Failure
3678,M18537,M,302.3,311.7,1368,53.6,165,0,No Failure
3679,L50858,L,302.2,311.5,1567,33.1,168,0,No Failure
3680,L50859,L,302.2,311.5,1725,34,170,0,No Failure
3681,L50860,L,302.2,311.5,1744,31.2,172,0,No Failure
3682,M18541,M,302.1,311.3,1453,45.1,174,0,No Failure
3683,L50862,L,302.1,311.2,1550,34.8,177,0,No Failure
3684,M18543,M,302,311.2,1558,39.1,179,0,No Failure
3685,L50864,L,302,311.2,1270,65.3,182,1,Overstrain Failure
3686,M18545,M,301.9,311.1,1380,51.6,184,0,No Failure
3687,L50866,L,302,311.1,1406,50.5,187,0,No Failure
3688,M18547,M,302,311.2,1625,30.7,189,0,No Failure
3689,L50868,L,302,311.2,1420,45.8,192,0,No Failure
3690,L50869,L,302.1,311.4,1889,22.7,194,0,No Failure
3691,L50870,L,302.1,311.3,1477,43.6,196,0,No Failure
3692,L50871,L,302.1,311.2,1460,46.9,198,0,No Failure
3693,L50872,L,302.1,311.3,1758,24.4,200,0,No Failure
3694,L50873,L,302.1,311.3,1521,31.5,202,0,No Failure
3695,M18554,M,302.1,311.3,1511,45,204,0,No Failure
3696,L50875,L,302.2,311.3,1530,37.3,207,1,Tool Wear Failure
3697,L50876,L,302.1,311.2,1454,46.8,0,0,No Failure
3698,L50877,L,302.2,311.2,1928,23.1,2,0,No Failure
3699,H33112,H,302.2,311.3,1758,26.4,4,0,No Failure
3700,L50879,L,302.2,311.2,1649,33.2,9,0,No Failure
3701,L50880,L,302.1,311.2,1447,50.3,11,0,No Failure
3702,L50881,L,302.1,311.2,1417,48,13,0,No Failure
3703,L50882,L,302,311.2,1434,44.9,15,0,No Failure
3704,M18563,M,302,311.2,1418,49.5,17,0,No Failure
3705,M18564,M,302,311.2,1400,49.5,20,0,No Failure
3706,M18565,M,302,311.3,1725,27.7,23,0,No Failure
3707,L50886,L,302,311.3,1567,41.1,26,0,No Failure
3708,M18567,M,302.1,311.3,1497,38.4,28,0,No Failure
3709,L50888,L,302.1,311.4,1549,44.6,31,0,No Failure
3710,L50889,L,302.2,311.4,1754,26.9,33,0,No Failure
3711,L50890,L,302.2,311.5,1489,38.3,35,0,No Failure
3712,L50891,L,302.2,311.5,1543,38.5,37,0,No Failure
3713,L50892,L,302.3,311.5,1543,33.1,39,0,No Failure
3714,L50893,L,302.3,311.5,1565,35.6,41,0,No Failure
3715,M18574,M,302.3,311.4,1855,23.9,43,0,No Failure
3716,M18575,M,302.4,311.4,1475,45.2,46,0,No Failure
3717,L50896,L,302.3,311.4,1609,32.3,49,0,No Failure
3718,H33131,H,302.3,311.4,1443,44.1,51,0,No Failure
3719,L50898,L,302.4,311.4,1450,44.1,56,0,No Failure
3720,L50899,L,302.4,311.5,1590,39.9,58,0,No Failure
3721,M18580,M,302.4,311.4,1508,41.2,60,0,No Failure
3722,M18581,M,302.2,311.2,1544,43.6,63,0,No Failure
3723,L50902,L,302.2,311.2,1451,41.8,66,0,No Failure
3724,L50903,L,302.3,311.2,1758,24.4,68,0,No Failure
3725,M18584,M,302.3,311.2,1507,47.7,70,0,No Failure
3726,H33139,H,302.3,311.1,1543,37.5,73,0,No Failure
3727,M18586,M,302.3,311.2,1505,36.7,78,0,No Failure
3728,L50907,L,302.3,311.2,1786,24.3,81,0,No Failure
3729,L50908,L,302.3,311.3,1457,44.5,83,0,No Failure
3730,M18589,M,302.4,311.3,1312,61.5,85,0,No Failure
3731,M18590,M,302.3,311.2,1405,47.7,88,0,No Failure
3732,M18591,M,302.2,311.2,1377,43,91,0,No Failure
3733,M18592,M,302.2,311.2,1347,49.8,94,0,No Failure
3734,L50913,L,302.2,311.1,1470,39.6,97,0,No Failure
3735,M18594,M,302.2,311.2,1873,24,99,0,No Failure
3736,M18595,M,302.2,311.1,1434,58.6,102,0,No Failure
3737,H33150,H,302.2,311.1,1628,30.6,105,0,No Failure
3738,L50917,L,302.2,311.1,1351,48.6,110,0,No Failure
3739,M18598,M,302.3,311.2,1454,43.8,112,0,No Failure
3740,M18599,M,302.2,311.2,1663,29.6,115,0,No Failure
3741,L50920,L,302.3,311.2,1401,49.7,118,0,No Failure
3742,L50921,L,302.4,311.3,1503,38.2,120,0,No Failure
3743,L50922,L,302.4,311.4,1564,35,122,0,No Failure
3744,L50923,L,302.5,311.4,1759,24.6,124,0,No Failure
3745,L50924,L,302.5,311.4,1409,53.1,126,0,No Failure
3746,L50925,L,302.6,311.4,1738,25.8,128,0,No Failure
3747,H33160,H,302.5,311.3,1393,47.5,130,0,No Failure
3748,L50927,L,302.5,311.1,1499,38.8,135,0,No Failure
3749,L50928,L,302.5,311.1,1493,39,137,0,No Failure
3750,L50929,L,302.4,311.1,1652,33.9,139,0,No Failure
3751,L50930,L,302.3,311.1,1589,29.9,141,0,No Failure
3752,L50931,L,302.4,311.1,1520,42.2,143,0,No Failure
3753,H33166,H,302.3,311.1,1455,40.3,145,0,No Failure
3754,L50933,L,302.2,311,1463,46.8,150,0,No Failure
3755,L50934,L,302.3,311,1442,43.7,152,0,No Failure
3756,L50935,L,302.3,311,1329,51.5,154,0,No Failure
3757,L50936,L,302.3,311.1,1546,33.1,156,0,No Failure
3758,M18617,M,302.2,311.1,1516,33.7,158,0,No Failure
3759,M18618,M,302.2,311,1476,47.4,161,0,No Failure
3760,L50939,L,302.3,311,1412,47,164,0,No Failure
3761,L50940,L,302.3,310.9,1377,46.8,166,1,Heat Dissipation Failure
3762,M18621,M,302.4,311,1490,37.1,168,0,No Failure
3763,M18622,M,302.3,311,1526,37.7,171,0,No Failure
3764,L50943,L,302.3,311,1428,47.9,174,0,No Failure
3765,L50944,L,302.4,311,1329,54.6,176,0,No Failure
3766,M18625,M,302.4,311.1,1443,51.8,178,0,No Failure
3767,L50946,L,302.3,311.1,1373,53,181,0,No Failure
3768,L50947,L,302.3,311.1,1630,35.6,183,0,No Failure
3769,L50948,L,302.2,311,1555,34.2,185,0,No Failure
3770,M18629,M,302.2,311,1436,47,187,0,No Failure
3771,L50950,L,302.3,311,1609,31,190,0,No Failure
3772,M18631,M,302.3,311,1384,49.7,192,0,No Failure
3773,L50952,L,302.4,311.1,1448,44.8,195,0,No Failure
3774,M18633,M,302.4,311.1,1887,22.4,197,0,No Failure
3775,M18634,M,302.4,311.1,1480,45.7,200,0,No Failure
3776,H33189,H,302.5,311.1,1850,23.3,203,0,No Failure
3777,L50956,L,302.5,311.1,1538,36.8,208,0,No Failure
3778,M18637,M,302.4,311.1,1721,30.1,210,0,No Failure
3779,M18638,M,302.4,311.1,1366,54.4,0,0,No Failure
3780,L50959,L,302.3,311,1657,31.1,3,0,No Failure
3781,L50960,L,302.4,311.1,1446,42.9,5,0,No Failure
3782,L50961,L,302.3,310.8,1465,43.8,7,0,No Failure
3783,L50962,L,302.2,310.8,1827,23.8,9,0,No Failure
3784,H33197,H,302.2,310.8,1397,47.6,11,0,No Failure
3785,L50964,L,302.2,310.8,1744,29.7,16,0,No Failure
3786,L50965,L,302.3,310.9,1545,36.7,18,0,No Failure
3787,L50966,L,302.3,310.9,1587,36.6,20,0,No Failure
3788,L50967,L,302.3,310.8,1377,47.3,22,1,Heat Dissipation Failure
3789,L50968,L,302.3,310.8,1511,48.1,24,0,No Failure
3790,L50969,L,302.3,310.8,1650,32.4,26,0,No Failure
3791,L50970,L,302.3,310.9,1412,48.9,28,0,No Failure
3792,L50971,L,302.3,311,1528,43.1,30,0,No Failure
3793,L50972,L,302.3,310.9,1459,35,32,0,No Failure
3794,L50973,L,302.3,310.9,1379,49.3,34,1,Heat Dissipation Failure
3795,M18654,M,302.2,310.8,1356,48.3,36,0,No Failure
3796,M18655,M,302.1,310.8,1409,41.3,39,0,No Failure
3797,M18656,M,302.1,310.8,1504,37.5,42,0,No Failure
3798,L50977,L,302.1,310.8,1622,36.8,45,0,No Failure
3799,L50978,L,302.1,310.8,1786,25.7,47,0,No Failure
3800,L50979,L,302.2,310.9,1506,34,49,0,No Failure
3801,M18660,M,302.1,310.9,1916,23.1,51,0,No Failure
3802,M18661,M,302.2,310.9,1771,27.6,54,0,No Failure
3803,M18662,M,302.2,310.9,1488,44.2,57,0,No Failure
3804,L50983,L,302.2,310.9,1531,37.5,60,0,No Failure
3805,L50984,L,302.3,310.9,1529,33.4,62,0,No Failure
3806,M18665,M,302.4,311,1580,36.5,64,0,No Failure
3807,M18666,M,302.3,310.9,1360,44,67,1,Heat Dissipation Failure
3808,M18667,M,302.3,311,1546,35.5,70,0,No Failure
3809,M18668,M,302.3,310.9,1762,24.5,73,0,No Failure
3810,L50989,L,302.2,310.8,1350,56.6,76,0,No Failure
3811,M18670,M,302.2,310.8,1562,38.1,78,0,No Failure
3812,M18671,M,302.1,310.7,1608,30.3,81,0,No Failure
3813,L50992,L,302,310.6,1392,50,84,0,No Failure
3814,L50993,L,302,310.6,1467,44.9,86,0,No Failure
3815,M18674,M,302.1,310.6,1326,59.1,88,1,Heat Dissipation Failure
3816,L50995,L,302.2,310.7,1769,24.9,91,0,No Failure
3817,L50996,L,302.1,310.6,1459,47.6,93,0,No Failure
3818,M18677,M,302.1,310.6,1421,52,95,0,No Failure
3819,L50998,L,302.1,310.7,1491,42.8,98,0,No Failure
3820,L50999,L,302.2,310.7,1567,36.4,100,0,No Failure
3821,L51000,L,302.3,310.8,1421,41.4,102,0,No Failure
3822,L51001,L,302.3,310.9,1596,33.5,104,0,No Failure
3823,M18682,M,302.4,311,1464,44.2,106,0,No Failure
3824,M18683,M,302.3,310.9,1581,36.1,109,0,No Failure
3825,L51004,L,302.3,310.9,1620,30.3,112,0,No Failure
3826,H33239,H,302.2,310.7,1413,48.9,114,0,No Failure
3827,H33240,H,302.3,310.8,1438,43.8,119,0,No Failure
3828,M18687,M,302.4,310.9,1469,41.6,124,0,No Failure
3829,M18688,M,302.3,310.8,1762,27.8,127,0,No Failure
3830,H33243,H,302.3,310.9,1366,48.4,130,1,Heat Dissipation Failure
3831,L51010,L,302.3,310.9,1891,22.7,135,0,No Failure
3832,M18691,M,302.3,310.9,1742,29.7,137,0,No Failure
3833,M18692,M,302.2,310.9,1465,43.5,140,0,No Failure
3834,M18693,M,302.3,311,1541,36.6,143,0,No Failure
3835,M18694,M,302.3,311.1,1295,57.1,146,0,No Failure
3836,M18695,M,302.3,311.1,1435,43.1,149,0,No Failure
3837,L51016,L,302.4,311.2,1466,43.9,152,0,No Failure
3838,L51017,L,302.4,311.2,1450,47.9,154,0,No Failure
3839,L51018,L,302.4,311.1,1880,24.5,156,0,No Failure
3840,M18699,M,302.3,311,1578,33.5,158,0,No Failure
3841,L51020,L,302.4,311,1610,33.1,161,0,No Failure
3842,L51021,L,302.4,311.1,1565,42.8,163,0,No Failure
3843,L51022,L,302.5,311.2,1545,40.1,165,0,No Failure
3844,L51023,L,302.5,311.2,1227,60.1,167,0,No Failure
3845,L51024,L,302.4,311.1,1484,45.9,169,0,No Failure
3846,L51025,L,302.3,311,1591,32.7,171,0,No Failure
3847,L51026,L,302.3,310.9,1403,47.2,173,0,No Failure
3848,M18707,M,302.3,311,1450,45.7,175,0,No Failure
3849,L51028,L,302.3,310.9,1720,28.1,178,0,No Failure
3850,L51029,L,302.3,311,1561,37.2,180,0,No Failure
3851,M18710,M,302.3,311,1421,41.3,182,0,No Failure
3852,H33265,H,302.2,310.9,1415,48.4,185,0,No Failure
3853,L51032,L,302.3,310.9,2034,19.7,190,0,No Failure
3854,L51033,L,302.4,311,1486,40.4,192,0,No Failure
3855,L51034,L,302.4,311,1338,67.6,194,1,Power Failure
3856,H33269,H,302.4,311.1,1578,32.3,196,0,No Failure
3857,M18716,M,302.4,311.2,1330,58.6,201,0,No Failure
3858,H33271,H,302.4,311.2,1506,40.8,204,0,No Failure
3859,L51038,L,302.5,311.4,1559,37.6,209,0,No Failure
3860,L51039,L,302.6,311.5,1599,37,211,0,No Failure
3861,L51040,L,302.6,311.5,1427,38.9,213,0,No Failure
3862,M18721,M,302.5,311.5,1481,41.1,215,0,No Failure
3863,H33276,H,302.5,311.5,1496,43.8,218,0,No Failure
3864,L51043,L,302.5,311.4,1674,27,223,0,No Failure
3865,M18724,M,302.5,311.4,1629,31.7,225,0,No Failure
3866,H33279,H,302.6,311.5,1629,34.4,228,1,Tool Wear Failure
3867,L51046,L,302.6,311.6,1311,53.2,0,0,No Failure
3868,M18727,M,302.7,311.6,2709,9.7,2,1,Power Failure
3869,M18728,M,302.7,311.7,1759,29.9,5,0,No Failure
3870,L51049,L,302.7,311.7,1480,45.2,8,0,No Failure
3871,L51050,L,302.7,311.8,1461,46.1,10,0,No Failure
3872,M18731,M,302.7,311.8,1728,30,12,0,No Failure
3873,L51052,L,302.7,311.9,1389,46.5,15,0,No Failure
3874,L51053,L,302.6,311.8,1638,35.1,17,0,No Failure
3875,L51054,L,302.6,311.7,1254,54.1,19,0,No Failure
3876,L51055,L,302.6,311.8,1427,50.1,21,0,No Failure
3877,L51056,L,302.6,311.8,1627,31.8,23,0,No Failure
3878,H33291,H,302.6,311.7,1471,48.3,25,0,No Failure
3879,L51058,L,302.6,311.7,1773,27.1,30,0,No Failure
3880,M18739,M,302.6,311.7,1430,51.7,32,0,No Failure
3881,L51060,L,302.5,311.6,1595,29.5,35,0,No Failure
3882,L51061,L,302.5,311.5,1521,44.1,37,0,No Failure
3883,L51062,L,302.5,311.6,1419,43.7,39,0,No Failure
3884,M18743,M,302.4,311.4,1534,40.1,41,0,No Failure
3885,H33298,H,302.5,311.5,1626,36,44,0,No Failure
3886,L51065,L,302.5,311.5,1677,29.2,49,0,No Failure
3887,L51066,L,302.4,311.3,1392,50.5,51,0,No Failure
3888,L51067,L,302.4,311.2,1448,50.5,53,0,No Failure
3889,L51068,L,302.3,311.2,1903,22.9,55,0,No Failure
3890,L51069,L,302.4,311.2,1404,52,57,0,No Failure
3891,L51070,L,302.3,311.2,1386,53.5,59,0,No Failure
3892,L51071,L,302.2,311.1,1418,47,61,0,No Failure
3893,M18752,M,302.3,311.1,1338,53.3,63,0,No Failure
3894,L51073,L,302.3,311.2,1549,40.6,66,0,No Failure
3895,M18754,M,302.3,311.2,1432,42.7,68,0,No Failure
3896,M18755,M,302.3,311.2,1546,40,71,0,No Failure
3897,M18756,M,302.2,311.2,1627,33.2,74,0,No Failure
3898,M18757,M,302.2,311.1,1640,32.8,77,0,No Failure
3899,M18758,M,302.1,311.1,1423,36.8,80,0,No Failure
3900,M18759,M,302.1,311,1711,28.7,83,0,No Failure
3901,M18760,M,302.1,311.1,1450,51.6,86,0,No Failure
3902,H33315,H,302.2,311.1,1553,34.1,89,0,No Failure
3903,L51082,L,302.2,311.1,1630,34.6,94,0,No Failure
3904,H33317,H,302.2,311.1,1476,39.6,96,0,No Failure
3905,H33318,H,302.2,311.1,1426,50.6,101,0,No Failure
3906,M18765,M,302.2,311.2,1561,34.9,106,0,No Failure
3907,L51086,L,302.3,311.2,1297,62.5,109,0,No Failure
3908,M18767,M,302.3,311.2,1842,23.9,111,0,No Failure
3909,L51088,L,302.3,311.2,1633,36.4,114,0,No Failure
3910,H33323,H,302.3,311.3,1744,30.3,116,0,No Failure
3911,L51090,L,302.4,311.4,1831,26.9,121,0,No Failure
3912,M18771,M,302.3,311.3,1339,50.8,123,0,No Failure
3913,L51092,L,302.4,311.4,1475,40.4,126,0,No Failure
3914,M18773,M,302.4,311.4,1675,29.6,128,0,No Failure
3915,L51094,L,302.5,311.5,1493,35.1,131,0,No Failure
3916,L51095,L,302.5,311.5,1700,29.5,133,0,No Failure
3917,L51096,L,302.6,311.6,1453,37,135,0,No Failure
3918,L51097,L,302.6,311.7,1542,34.1,137,0,No Failure
3919,M18778,M,302.5,311.5,1358,52.7,139,0,No Failure
3920,H33333,H,302.5,311.5,1655,32.3,142,0,No Failure
3921,L51100,L,302.6,311.5,1885,27.5,147,0,No Failure
3922,L51101,L,302.7,311.5,1494,41.4,149,0,No Failure
3923,M18782,M,302.6,311.4,1757,29.5,151,0,No Failure
3924,M18783,M,302.6,311.4,1718,31.2,154,0,No Failure
3925,M18784,M,302.5,311.4,1636,35,157,0,No Failure
3926,L51105,L,302.6,311.6,1638,29.6,160,0,No Failure
3927,L51106,L,302.6,311.5,1609,36,162,0,No Failure
3928,H33341,H,302.7,311.5,1556,35,164,0,No Failure
3929,L51108,L,302.6,311.5,1442,59.8,169,1,Power Failure
3930,M18789,M,302.7,311.6,1501,38.8,171,0,No Failure
3931,M18790,M,302.6,311.6,2041,19.2,174,0,No Failure
3932,M18791,M,302.7,311.7,1784,25.1,177,0,No Failure
3933,L51112,L,302.6,311.6,1953,22.4,180,0,No Failure
3934,L51113,L,302.6,311.6,1576,34.7,182,0,No Failure
3935,M18794,M,302.6,311.6,1518,39,184,0,No Failure
3936,M18795,M,302.6,311.6,1227,68.2,187,1,Overstrain Failure
3937,L51116,L,302.5,311.5,1985,18.8,190,0,No Failure
3938,L51117,L,302.5,311.5,1802,26.4,192,0,No Failure
3939,L51118,L,302.5,311.5,1603,32.4,194,0,No Failure
3940,L51119,L,302.5,311.6,1400,54,196,0,No Failure
3941,L51120,L,302.3,311.5,1395,54.2,198,0,No Failure
3942,L51121,L,302.2,311.4,1987,19.9,200,0,No Failure
3943,M18802,M,302.2,311.4,1398,47.2,202,0,No Failure
3944,L51123,L,302.3,311.4,1333,66.7,205,1,Power Failure
3945,L51124,L,302.2,311.2,1381,49.4,207,0,No Failure
3946,L51125,L,302.2,311.3,1570,36.1,0,0,No Failure
3947,M18806,M,302.2,311.3,1658,31,2,0,No Failure
3948,H33361,H,302.2,311.3,1749,29.2,5,0,No Failure
3949,M18808,M,302.2,311.3,1510,37.1,10,0,No Failure
3950,L51129,L,302.3,311.5,1384,50.8,13,0,No Failure
3951,L51130,L,302.3,311.4,1570,37.2,15,0,No Failure
3952,M18811,M,302.3,311.4,1571,32.7,17,0,No Failure
3953,L51132,L,302.3,311.4,1476,37.3,20,0,No Failure
3954,M18813,M,302.3,311.4,1484,39.5,22,0,No Failure
3955,M18814,M,302.3,311.4,1909,23.2,25,0,No Failure
3956,L51135,L,302.3,311.5,1448,49.6,28,0,No Failure
3957,M18816,M,302.3,311.4,1500,40.2,30,0,No Failure
3958,L51137,L,302.2,311.4,1510,44.9,33,0,No Failure
3959,L51138,L,302.2,311.3,1378,55.5,35,0,No Failure
3960,M18819,M,302.2,311.4,1538,37.4,37,0,No Failure
3961,L51140,L,302.2,311.4,1390,48.1,40,0,No Failure
3962,M18821,M,302.2,311.4,1642,32.1,42,0,No Failure
3963,L51142,L,302.4,311.5,1785,24.8,45,0,No Failure
3964,H33377,H,302.3,311.5,1526,38.2,47,0,No Failure
3965,M18824,M,302.3,311.6,1668,33.2,52,0,No Failure
3966,L51145,L,302.3,311.5,1507,37.5,55,0,No Failure
3967,L51146,L,302.3,311.5,1530,37.8,57,0,No Failure
3968,M18827,M,302.3,311.4,1479,45.6,59,0,No Failure
3969,M18828,M,302.3,311.4,1418,41.3,62,0,No Failure
3970,L51149,L,302.3,311.4,1504,38.7,65,0,No Failure
3971,M18830,M,302.3,311.4,1345,47.6,67,0,No Failure
3972,H33385,H,302.2,311.4,1625,35.4,70,0,No Failure
3973,L51152,L,302.3,311.4,1511,34.7,75,0,No Failure
3974,L51153,L,302.3,311.4,1535,41.8,77,0,No Failure
3975,L51154,L,302.4,311.5,1505,37.9,79,0,No Failure
3976,H33389,H,302.4,311.5,1540,43.7,81,0,No Failure
3977,H33390,H,302.3,311.4,1372,46,86,0,No Failure
3978,M18837,M,302.2,311.3,1510,36.6,91,0,No Failure
3979,L51158,L,302.2,311.3,1382,46.4,94,0,No Failure
3980,L51159,L,302.3,311.3,1439,41.8,96,0,No Failure
3981,M18840,M,302.2,311.3,1375,47,98,0,No Failure
3982,M18841,M,302.2,311.3,1931,21.9,101,0,No Failure
3983,L51162,L,302.2,311.3,1475,48.6,104,0,No Failure
3984,L51163,L,302.2,311.3,1389,46.9,106,0,No Failure
3985,L51164,L,302.3,311.3,1652,32.8,108,0,No Failure
3986,L51165,L,302.3,311.2,1386,50.3,110,0,No Failure
3987,M18846,M,302.2,311.3,1577,29.8,112,0,No Failure
3988,M18847,M,302.3,311.3,1444,43.1,115,0,No Failure
3989,L51168,L,302.2,311.3,1554,40.2,118,0,No Failure
3990,L51169,L,302.2,311.3,1602,32.8,120,0,No Failure
3991,H33404,H,302.2,311.2,1692,28.2,122,0,No Failure
3992,L51171,L,302.3,311.3,1682,34.4,127,0,No Failure
3993,L51172,L,302.3,311.3,1614,34.1,129,0,No Failure
3994,L51173,L,302.3,311.3,1324,47.8,131,0,No Failure
3995,L51174,L,302.3,311.4,1434,40.3,133,0,No Failure
3996,L51175,L,302.3,311.3,1621,31.6,135,0,No Failure
3997,M18856,M,302.3,311.3,1625,33.1,137,0,No Failure
3998,L51177,L,302.2,311.1,1394,53.7,140,0,No Failure
3999,L51178,L,302.1,311,1586,35.1,142,0,No Failure
4000,L51179,L,302,311,1420,45.9,144,0,No Failure
4001,L51180,L,302.1,311.2,1422,50.3,146,0,No Failure
4002,H33415,H,302.1,311.2,1598,37.9,148,0,No Failure
4003,L51182,L,302.1,311.2,1454,59.2,153,1,Power Failure
4004,L51183,L,302.1,311.2,1519,39.3,155,0,No Failure
4005,L51184,L,302,311.1,1373,55.7,157,0,No Failure
4006,M18865,M,302,311.1,1406,48.8,159,0,No Failure
4007,L51186,L,302.1,311.2,1492,45,162,0,No Failure
4008,L51187,L,302.1,311.2,1369,50.8,164,0,No Failure
4009,M18868,M,302.2,311.2,1471,41.9,166,0,No Failure
4010,L51189,L,302.2,311.2,1630,36,169,0,No Failure
4011,M18870,M,302.1,311.1,1605,37.6,171,0,No Failure
4012,L51191,L,302.2,311.1,1447,52.1,174,0,No Failure
4013,M18872,M,302.2,311.2,1360,52.8,176,0,No Failure
4014,M18873,M,302.2,311.1,1728,34,179,0,No Failure
4015,L51194,L,302.1,311,1740,30.8,182,0,No Failure
4016,L51195,L,302.1,310.9,1477,41.4,184,0,No Failure
4017,L51196,L,302.1,310.9,1658,30.3,186,0,No Failure
4018,L51197,L,302,310.8,1902,23.4,188,0,No Failure
4019,M18878,M,302,310.8,1783,23.1,190,0,No Failure
4020,M18879,M,302,310.9,1558,45.3,193,0,No Failure
4021,L51200,L,302.1,311,1351,49.5,196,0,No Failure
4022,H33435,H,302.1,310.9,1452,42.5,198,0,No Failure
4023,L51202,L,302.1,310.9,1666,30.7,203,0,No Failure
4024,L51203,L,302.1,311,1364,50,205,0,No Failure
4025,M18884,M,302.1,311,1351,60.3,207,1,Overstrain Failure
4026,H33439,H,302.1,311,1729,26.1,210,0,No Failure
4027,M18886,M,302.1,311,1574,34.1,215,0,No Failure
4028,L51207,L,302,311,1566,37.8,218,0,No Failure
4029,L51208,L,302,310.9,1455,43.2,220,0,No Failure
4030,H33443,H,302,310.9,1679,29,222,0,No Failure
4031,L51210,L,302,310.8,2143,17.3,227,0,No Failure
4032,L51211,L,302,310.8,1447,42.7,229,0,No Failure
4033,L51212,L,302,310.8,1383,50.3,231,1,Overstrain Failure
4034,L51213,L,302.1,310.8,1772,27.1,233,0,No Failure
4035,L51214,L,302,310.8,1615,29,235,1,Tool Wear Failure
4036,L51215,L,302,310.8,1454,36.6,0,0,No Failure
4037,L51216,L,302,310.8,1445,49.1,2,0,No Failure
4038,M18897,M,302,310.8,1609,35.2,4,0,No Failure
4039,L51218,L,302,310.9,1546,34.4,7,0,No Failure
4040,L51219,L,301.9,310.8,1567,39.3,9,0,No Failure
4041,L51220,L,302,310.8,1767,27.4,11,0,No Failure
4042,L51221,L,302,310.9,1539,34.2,13,0,No Failure
4043,L51222,L,302,310.9,1564,39,15,0,No Failure
4044,M18903,M,302,310.8,1445,46.3,17,0,No Failure
4045,M18904,M,301.9,310.9,1419,47.7,20,1,No Failure
4046,M18905,M,301.8,310.9,1881,20.9,23,0,No Failure
